age,income,data_usage,budget,international_calls,high_speed_internet,plan_id
47,5998,15,90,0,1,4
74,4093,6,89,0,1,2
64,1768,9,68,0,1,4
63,1013,8,57,0,1,4
69,1497,8,85,0,1,4
53,6215,14,63,0,1,4
21,3409,10,90,0,0,4
28,2985,9,143,0,1,4
70,4388,7,116,0,1,2
41,2481,8,95,0,1,4
35,8265,8,44,0,1,3
44,996,13,47,1,1,3
54,6215,6,95,0,1,2
19,10368,8,144,1,1,4
32,24197,16,71,0,1,4
28,4916,12,113,0,1,4
44,732,10,91,0,1,4
73,55128,9,144,1,1,4
66,16797,11,61,0,1,4
65,18516,14,121,0,1,4
64,1956,9,50,0,0,4
40,3765,8,138,0,1,4
52,3027,17,27,0,1,3
69,2185,9,113,1,0,4
47,1192,19,138,0,1,4
64,7853,4,66,1,1,3
41,12016,9,110,0,0,4
36,10335,8,38,0,1,3
46,1543,13,117,0,0,4
30,1567,9,128,0,1,4
65,6831,5,136,0,1,2
40,8101,10,30,0,1,3
29,4437,3,136,1,1,3
66,1903,9,91,0,1,4
65,9933,10,144,1,0,4
58,11645,10,125,0,1,4
46,6431,9,126,0,0,4
23,1742,11,29,1,0,3
68,1469,7,138,0,1,2
40,12221,9,24,1,1,3
48,2155,16,102,0,1,4
62,2253,9,101,0,1,4
38,4741,11,24,1,1,3
41,2029,8,31,0,1,3
25,7822,16,139,0,1,4
61,3354,9,63,0,1,4
26,1802,15,87,1,0,4
39,3443,4,130,1,0,3
21,1355,12,56,0,1,4
30,1727,8,90,0,1,4
51,1965,11,57,1,1,4
20,8461,8,52,0,1,4
54,5742,7,88,0,1,2
73,872,6,97,1,1,3
45,2371,9,83,1,1,4
43,1093,11,104,0,1,4
67,1539,12,143,0,1,4
70,2043,14,77,0,1,4
63,4457,11,51,0,0,4
74,4387,12,82,1,0,4
51,822,14,35,0,1,3
32,873,6,86,1,1,3
25,1993,10,136,0,1,4
65,4308,9,49,1,1,3
52,3086,9,81,1,1,4
41,451,7,119,0,1,2
69,5388,14,53,0,1,4
69,614,14,141,0,1,4
72,5397,10,73,0,1,4
54,6635,9,73,0,1,4
21,22102,6,128,0,1,2
72,5383,8,58,0,1,4
29,26686,7,32,0,1,2
36,21917,12,61,0,1,4
32,2891,9,68,0,1,4
74,2627,16,113,0,1,4
47,23899,10,105,0,1,4
62,10912,12,96,0,1,4
54,20367,10,61,0,1,4
29,3213,12,82,1,1,4
36,1118,6,35,0,1,2
51,2076,9,130,0,1,4
24,3194,7,44,0,1,2
45,1875,5,138,0,1,2
72,603,2,147,1,1,3
45,2931,9,124,0,1,4
46,4509,11,79,0,1,4
54,723,7,66,0,1,2
37,4852,6,76,0,1,2
28,2168,4,81,1,0,3
67,4908,6,82,0,1,2
67,17651,10,101,0,1,4
56,939,15,66,0,0,4
59,476,10,101,0,0,4
40,4187,7,30,0,0,1
69,2148,9,43,0,1,3
63,5221,12,53,0,1,4
37,1504,9,133,0,1,4
37,6535,6,46,0,0,1
28,1343,11,128,0,0,4
19,2779,9,77,1,1,4
30,4937,10,66,0,0,4
30,2872,6,142,0,1,2
58,8666,14,137,0,1,4
66,10418,9,114,0,0,4
32,6190,10,87,1,1,4
73,6140,6,60,0,1,2
71,3156,7,97,0,1,2
48,986,11,35,0,1,3
75,10161,13,47,1,1,3
40,340,9,144,0,1,4
70,298,7,50,1,1,3
39,3119,9,70,0,1,4
71,1655,16,31,0,1,3
33,3065,14,89,0,1,4
74,1407,11,55,0,0,4
59,5167,8,64,0,1,4
46,1863,13,26,0,1,3
37,2472,11,118,1,1,4
45,2012,8,74,0,1,4
44,16239,6,94,0,0,1
61,653,5,105,1,1,3
46,13061,8,130,0,1,4
22,1055,9,29,1,1,3
69,784,3,125,0,0,1
66,1556,13,115,0,1,4
59,1832,7,122,0,0,1
55,4867,13,94,0,1,4
70,913,13,26,0,1,3
69,1414,9,142,0,0,4
55,10125,14,146,0,1,4
61,2590,4,20,1,1,1
70,1011,9,79,1,1,4
68,11842,9,62,0,0,4
19,1680,11,23,0,1,3
62,902,9,115,1,0,4
71,717,10,69,0,1,4
37,3249,7,97,0,1,2
60,7001,7,75,1,1,3
64,798,8,60,0,1,4
30,2121,10,107,0,1,4
43,16923,11,149,0,1,4
52,2342,16,42,0,1,3
63,4627,5,61,0,1,2
25,2714,13,50,1,1,4
45,10557,10,108,1,1,4
58,6469,7,122,0,1,2
32,4943,9,48,1,0,3
72,1361,9,74,0,1,4
67,41411,10,149,0,0,4
25,826,9,139,0,1,4
28,4181,10,121,1,1,4
46,3915,9,105,0,0,4
22,3308,10,65,0,0,4
64,11066,7,80,1,1,3
64,1342,14,78,0,1,4
75,3821,6,136,1,1,3
24,1664,4,100,1,1,3
70,5383,8,96,0,1,4
35,2231,15,95,0,1,4
45,1811,13,43,1,1,3
29,1650,14,83,0,1,4
29,373,6,37,0,1,2
53,2699,10,126,0,0,4
46,1084,13,63,0,1,4
28,453,11,135,0,1,4
70,3473,10,99,0,1,4
23,750,6,48,0,0,1
38,15984,8,46,0,1,3
27,1085,13,56,0,0,4
49,7927,9,120,1,1,4
64,12683,8,88,1,1,4
50,5361,8,75,0,1,4
34,805,11,138,1,1,4
20,21769,12,47,1,1,3
74,7404,11,129,1,0,4
60,6523,7,32,1,1,2
35,1324,17,125,0,0,4
27,2173,7,132,1,0,3
70,679,8,75,0,1,4
58,797,10,38,0,1,3
56,12278,8,139,1,1,4
60,6210,9,124,0,1,4
25,1548,6,126,0,1,2
51,2699,10,120,0,0,4
54,11655,7,25,0,1,1
58,8635,14,106,0,0,4
50,1073,7,81,1,1,3
66,1511,16,26,1,1,3
27,3276,11,113,1,1,4
57,6964,12,23,0,1,3
35,983,12,49,0,1,3
42,834,6,94,0,1,2
59,1678,11,122,0,1,4
58,621,12,81,0,0,4
53,3485,8,32,1,1,3
19,592,12,44,0,1,3
36,17223,8,56,0,0,4
27,921,10,62,1,1,4
66,663,14,44,0,1,3
20,9928,7,44,0,1,2
70,3890,9,105,1,1,4
36,1420,5,89,0,1,2
68,4114,7,32,0,1,2
43,13237,13,124,0,1,4
71,4321,7,20,0,0,1
68,8051,5,128,0,1,2
68,688,15,134,0,1,4
64,4667,12,149,1,1,4
42,2306,13,23,1,1,3
67,3877,8,137,0,1,4
34,2470,13,110,0,1,4
27,806,12,92,0,0,4
73,3732,7,126,0,1,2
63,7595,9,113,1,0,4
68,1785,10,124,1,1,4
72,10129,12,59,0,1,4
67,2471,18,149,0,1,4
28,13021,9,116,0,0,4
28,2997,9,75,0,1,4
29,5141,6,50,0,1,2
57,2119,10,32,0,1,3
65,3588,7,94,0,0,1
74,2742,12,130,0,0,4
73,941,3,119,0,1,2
25,5086,10,21,1,1,3
41,3610,8,137,0,1,4
31,13625,15,95,1,1,4
40,1417,11,106,0,1,4
67,255,16,54,0,1,4
73,14515,15,58,0,1,4
70,1382,9,56,0,1,4
71,3246,3,22,1,1,1
53,542,9,85,0,1,4
34,1653,9,27,0,1,3
62,4546,11,79,1,1,4
22,1152,12,63,0,1,4
20,1494,8,91,0,1,4
26,452,10,41,1,1,3
37,13921,10,88,0,1,4
75,973,9,55,1,1,4
67,746,9,129,0,0,4
37,250,12,32,0,1,3
68,1182,12,63,0,1,4
36,8367,13,96,0,1,4
38,8999,7,70,0,1,2
33,1978,5,71,0,1,2
50,719,12,51,0,0,4
22,2013,12,41,0,1,3
41,2239,4,72,0,1,2
32,5322,11,87,0,1,4
43,3320,8,129,0,0,4
61,13016,14,121,0,1,4
42,1034,5,20,1,1,1
45,802,6,76,0,1,2
50,2457,10,125,1,1,4
63,2706,11,53,0,1,4
35,6677,10,36,0,1,3
35,2921,12,102,0,1,4
55,2373,8,75,1,1,4
50,11418,11,149,0,1,4
44,633,13,38,0,1,3
66,28059,9,101,0,1,4
67,3998,8,74,0,1,4
32,439,5,56,1,0,3
61,2241,9,89,1,1,4
30,296,8,80,0,0,4
69,1347,8,34,1,1,3
51,1563,3,42,0,0,1
21,30681,3,139,0,1,2
52,2534,14,33,0,1,3
36,2716,6,29,1,0,1
48,959,3,118,1,1,3
42,24919,13,149,0,0,4
57,4548,11,120,1,1,4
29,1215,12,122,0,1,4
29,1353,12,38,1,1,3
59,911,11,34,0,1,3
42,3262,9,29,1,1,3
50,1349,14,47,1,1,3
54,1730,9,37,0,1,3
45,9208,11,28,0,0,3
69,1228,13,116,1,1,4
60,3054,8,131,0,1,4
26,1613,12,35,0,1,3
31,2970,9,103,0,1,4
20,2562,12,122,0,1,4
22,2056,13,50,0,1,4
73,9739,12,40,0,0,3
43,8295,11,79,1,1,4
70,534,15,131,0,1,4
58,217,11,29,0,1,3
35,10060,10,106,0,0,4
55,2592,13,29,0,1,3
38,3084,13,82,0,0,4
74,11797,10,28,0,1,3
56,1202,10,86,1,1,4
33,3203,11,58,0,1,4
57,3009,9,107,0,1,4
40,9064,11,148,0,0,4
46,3089,11,117,0,1,4
27,2106,15,115,0,1,4
75,1600,6,20,0,1,1
22,4469,10,74,1,1,4
28,1966,10,49,0,1,3
46,519,16,81,0,1,4
70,3259,14,49,1,1,3
62,209,14,74,1,1,4
44,9377,10,24,1,1,3
69,1044,11,52,1,1,4
51,4613,11,129,0,1,4
31,6825,9,139,1,0,4
58,6791,8,146,1,1,4
59,17878,18,94,1,1,4
27,1943,9,104,0,1,4
59,4755,3,38,0,1,2
75,3050,12,111,0,1,4
68,2964,5,55,0,1,2
28,3441,9,131,0,1,4
28,1223,12,109,0,1,4
52,5678,12,54,0,0,4
36,1960,10,112,0,1,4
41,9670,6,131,1,0,3
71,3053,8,65,1,1,4
18,3615,12,20,0,1,3
29,5544,9,56,1,1,4
64,1968,11,87,0,1,4
31,519,9,47,0,1,3
20,12617,8,76,1,1,4
69,10482,11,134,1,1,4
62,2457,10,83,1,1,4
67,1703,9,124,0,1,4
49,381,12,22,0,1,3
33,4478,10,81,1,0,4
55,863,13,56,0,1,4
27,4017,17,60,1,1,4
34,2742,12,65,0,1,4
66,2334,12,102,0,1,4
57,2386,11,72,0,1,4
21,3074,7,129,1,1,3
32,608,16,118,1,1,4
50,10091,10,102,1,0,4
56,1695,9,21,0,1,3
74,2165,10,45,0,1,3
27,992,6,45,1,1,2
24,4390,8,83,1,0,4
50,3492,11,50,0,1,4
34,363,9,59,0,0,4
29,5729,10,64,0,1,4
34,14543,8,79,0,1,4
64,2515,11,65,0,1,4
73,545,10,58,0,1,4
33,1597,11,42,1,1,3
72,918,10,96,0,1,4
31,5198,9,40,0,1,3
20,2210,10,38,0,0,3
68,3501,12,122,0,1,4
61,12941,9,132,1,1,4
68,4206,13,114,0,1,4
67,899,12,34,0,1,3
47,2137,9,147,0,0,4
63,2685,7,68,1,1,3
69,995,8,45,1,0,3
72,6970,17,119,1,1,4
58,6123,11,25,0,1,3
52,926,8,90,0,1,4
43,2015,9,127,0,1,4
72,5805,5,79,1,0,3
29,4298,9,106,0,1,4
48,3879,12,47,0,1,3
69,1182,17,57,0,1,4
34,1464,14,84,0,1,4
54,854,14,86,0,1,4
25,1571,19,105,1,1,4
36,1141,10,22,0,1,3
43,38438,5,81,1,1,3
21,9988,10,144,1,1,4
32,7446,14,59,0,1,4
68,10632,11,68,1,0,4
64,10249,10,78,0,1,4
75,1278,6,120,1,1,3
31,6086,12,42,0,1,3
47,2520,8,101,0,1,4
65,924,11,95,1,1,4
73,4937,6,116,1,0,3
59,4120,10,114,0,1,4
41,1896,10,25,0,1,3
63,4022,10,39,0,1,3
69,2995,13,103,1,1,4
60,2979,11,43,0,1,3
51,12403,6,89,1,1,3
36,8303,14,32,1,0,3
20,246,7,116,1,1,3
21,838,7,124,0,1,2
28,2357,9,86,0,0,4
30,11859,11,139,0,1,4
67,252,9,77,1,1,4
35,2873,5,23,0,1,1
36,4540,8,57,0,1,4
61,2066,6,126,1,0,3
50,1462,12,57,1,1,4
73,1093,14,134,0,1,4
55,543,10,23,1,1,3
20,7395,9,138,0,0,4
66,2903,11,77,1,1,4
52,12384,14,141,0,0,4
18,5579,13,119,0,1,4
52,1215,7,31,0,1,2
53,904,9,104,1,1,4
55,13418,10,128,0,1,4
56,18216,7,97,1,0,3
72,6964,12,39,0,1,3
42,2629,9,122,1,1,4
57,1530,13,109,0,0,4
30,17640,10,86,0,1,4
21,3627,8,82,0,1,4
23,968,9,144,1,1,4
28,1989,14,95,0,1,4
18,627,11,92,1,0,4
25,2644,5,101,0,1,2
71,5057,10,83,0,1,4
51,4997,14,116,0,1,4
57,1295,9,33,0,0,3
69,4154,11,132,1,1,4
26,5947,3,79,0,1,2
53,2090,12,109,0,1,4
66,4308,12,20,0,1,3
56,1487,7,140,1,1,3
59,984,6,90,0,1,2
54,7265,6,125,0,0,1
59,1425,10,101,0,0,4
61,11477,12,111,0,0,4
38,3401,14,85,0,1,4
37,2723,12,66,0,1,4
55,5889,9,140,0,1,4
18,2350,7,44,0,1,2
52,2703,4,74,1,0,3
45,4826,14,40,0,1,3
24,1435,6,32,0,1,2
60,13925,6,24,0,0,1
73,9737,7,96,1,1,3
61,5890,13,142,1,1,4
26,747,9,133,1,1,4
18,7407,11,63,0,1,4
53,6567,8,51,0,1,4
51,1960,14,52,1,1,4
51,7316,13,26,0,0,3
34,3439,11,134,1,1,4
70,617,10,60,0,0,4
49,1737,8,120,0,1,4
19,7229,9,132,0,1,4
53,3811,13,20,0,1,3
42,492,8,121,0,1,4
60,3013,6,136,0,1,2
68,2273,7,88,1,1,3
73,675,6,125,1,1,3
43,1901,8,71,0,0,4
62,6266,8,135,0,1,4
71,840,12,50,1,1,4
43,3670,7,42,1,1,2
38,2255,11,86,0,1,4
35,15659,8,44,0,1,3
46,6521,7,42,0,0,1
68,1335,5,132,0,1,2
41,24010,8,55,0,1,4
64,805,7,41,0,1,2
45,5943,8,89,1,1,4
29,1986,6,110,0,1,2
74,9229,14,141,1,1,4
28,1582,6,125,0,1,2
44,2174,7,65,0,1,2
40,7513,7,109,1,1,3
50,1571,11,110,0,0,4
33,2783,4,63,1,1,3
45,6195,20,85,0,1,4
45,1911,12,27,0,1,3
62,492,10,51,0,1,4
55,1725,6,124,0,1,2
72,1986,9,148,0,1,4
23,1425,11,63,1,1,4
59,5413,12,27,1,1,3
46,1025,10,34,0,1,3
51,5974,11,132,1,0,4
74,5483,8,36,0,1,3
20,2798,10,128,0,1,4
23,15562,8,87,1,0,4
65,1288,12,120,0,1,4
55,2378,5,120,0,1,2
73,780,10,80,0,1,4
30,27824,7,113,0,0,1
53,6205,17,96,0,1,4
32,1600,12,145,0,1,4
23,5187,4,65,1,1,3
50,16578,5,71,0,1,2
58,4094,4,100,0,1,2
29,766,6,77,1,1,3
74,5760,4,143,0,1,2
72,1288,12,113,0,1,4
60,5111,9,100,0,1,4
30,1425,10,33,1,1,3
50,4532,10,56,0,0,4
68,3089,12,97,0,1,4
45,605,9,127,0,1,4
70,2434,10,54,0,1,4
53,3929,10,112,0,1,4
22,9573,12,125,0,0,4
72,1142,17,92,0,0,4
42,3259,9,34,1,1,3
34,3400,10,111,1,1,4
54,671,8,132,0,1,4
36,39513,7,112,0,1,2
52,1071,14,122,0,1,4
60,2013,5,51,0,1,2
51,5444,9,28,0,0,3
71,5187,12,143,0,1,4
63,20329,8,148,1,1,4
23,1690,9,42,0,1,3
36,6511,10,76,1,0,4
18,2008,10,69,1,0,4
24,5480,13,64,0,0,4
51,4000,8,124,0,1,4
73,630,8,104,0,1,4
36,1754,13,120,1,1,4
50,1300,11,76,0,1,4
43,4364,9,107,0,1,4
58,3019,11,103,0,0,4
70,6902,8,50,0,1,4
66,13401,11,134,0,1,4
59,962,10,83,0,1,4
44,1145,12,60,0,1,4
55,2014,5,26,0,1,1
43,6677,6,77,0,1,2
52,665,5,124,0,1,2
37,19291,11,146,0,0,4
41,8094,14,101,1,0,4
64,3198,7,98,0,0,1
38,10663,15,130,1,1,4
71,2428,10,134,0,1,4
43,566,12,78,0,1,4
37,10336,14,53,1,1,4
23,7054,7,72,0,1,2
20,5263,6,134,0,0,1
27,4931,10,36,0,1,3
29,1576,11,29,0,1,3
50,535,10,59,0,0,4
39,282,5,129,0,1,2
33,421,14,77,0,1,4
34,2906,10,78,1,1,4
27,722,11,141,0,0,4
29,611,10,118,0,0,4
36,943,7,135,0,1,2
57,3107,13,126,0,0,4
40,7538,8,137,0,1,4
57,30314,4,132,1,0,3
27,19396,8,128,1,1,4
27,2091,14,37,0,1,3
67,895,11,65,0,0,4
27,6038,10,40,0,1,3
56,2496,13,73,0,1,4
47,2797,11,74,0,1,4
21,2240,8,33,0,1,3
18,1625,9,78,1,1,4
60,6163,8,116,0,1,4
36,7603,11,102,0,1,4
22,2690,12,24,1,1,3
47,4260,15,69,1,1,4
43,1424,7,126,1,1,3
57,2225,11,146,0,1,4
51,1743,12,143,1,1,4
19,4727,14,61,1,1,4
41,2669,8,129,1,1,4
31,3911,11,89,0,1,4
58,1495,10,68,1,1,4
59,23138,12,24,0,0,3
30,2343,8,79,0,1,4
46,660,6,74,0,1,2
18,8740,12,137,0,1,4
63,670,6,112,0,0,1
51,1304,10,63,0,1,4
21,3299,13,58,0,1,4
45,1715,11,94,0,1,4
36,2280,7,87,0,1,2
18,2063,15,26,1,1,3
53,2124,12,102,0,1,4
60,481,9,89,1,1,4
30,6322,8,128,0,1,4
67,3731,14,50,0,1,4
59,3512,13,104,1,1,4
22,2427,7,52,0,1,2
50,1691,11,126,0,1,4
31,4454,8,107,0,1,4
33,9843,7,124,0,0,1
73,5476,11,68,0,1,4
75,19168,9,75,0,1,4
49,2046,7,45,0,1,2
67,2326,11,98,0,1,4
44,10126,12,65,0,1,4
52,1339,14,113,0,1,4
20,4149,12,146,0,0,4
21,6870,8,105,0,0,4
24,11365,7,62,1,1,3
30,1296,6,87,0,1,2
58,3001,8,128,0,1,4
20,2994,8,37,0,1,3
34,436,10,99,1,1,4
64,1385,9,96,1,1,4
27,4726,8,31,0,1,3
64,12343,10,118,0,1,4
18,3223,12,58,0,1,4
45,1197,11,104,0,1,4
71,1491,7,118,0,1,2
70,600,12,101,0,1,4
27,11127,11,88,0,1,4
24,9360,9,85,0,1,4
56,794,6,125,0,1,2
20,13455,10,133,0,1,4
24,6665,7,70,1,0,3
26,2968,7,127,0,1,2
57,926,12,30,0,1,3
52,1828,9,99,0,1,4
43,4275,9,80,0,0,4
22,1234,11,79,0,1,4
30,1426,13,77,0,1,4
62,936,10,128,1,1,4
47,2589,11,53,0,1,4
57,1232,6,113,0,1,2
67,2757,7,114,1,1,3
56,5326,6,39,0,1,2
27,4597,8,77,1,1,4
59,14106,11,127,0,1,4
40,4428,11,80,1,1,4
28,2531,4,118,0,1,2
29,14100,9,28,1,0,3
30,3307,13,104,0,0,4
57,2184,7,106,0,1,2
66,1940,12,25,0,1,3
73,13768,15,62,0,0,4
63,2283,11,72,0,1,4
66,2694,10,37,1,1,3
68,5372,9,60,1,1,4
33,1907,14,74,0,1,4
26,3071,16,24,0,0,3
69,1714,6,85,0,1,2
27,2943,8,96,0,1,4
46,3079,11,25,0,1,3
26,2248,8,31,0,0,3
50,7337,5,69,0,1,2
41,6985,8,122,1,1,4
52,21657,9,89,1,1,4
28,527,3,106,0,1,2
56,1461,7,21,0,1,1
67,3426,8,35,1,0,3
30,3982,7,89,1,1,3
72,12025,10,85,0,0,4
40,519,14,80,1,0,4
42,8581,12,84,1,1,4
67,1522,14,56,0,1,4
33,1053,8,30,0,1,3
73,3681,9,134,0,1,4
65,2756,13,25,0,1,3
38,44937,17,116,0,1,4
27,6105,8,24,1,1,3
58,6567,15,123,1,0,4
57,2296,11,45,0,1,3
36,2468,11,56,1,1,4
52,764,8,121,0,0,4
45,4632,10,148,1,1,4
75,719,11,36,0,1,3
73,1013,12,128,0,1,4
58,3428,9,99,0,1,4
19,1707,17,38,0,1,3
68,1358,6,88,0,1,2
47,1758,7,101,0,0,1
57,5207,9,71,0,1,4
67,5641,12,99,1,1,4
57,917,10,72,0,1,4
22,5054,10,90,0,1,4
55,7146,8,29,1,0,3
59,24387,9,105,0,1,4
32,5035,8,34,1,0,3
53,372,9,139,0,1,4
20,5909,11,77,1,0,4
41,9040,17,69,0,0,4
58,9216,16,76,0,1,4
65,12180,9,37,1,1,3
65,11853,10,137,0,1,4
64,3046,13,91,0,1,4
73,3610,13,42,1,0,3
58,1468,6,64,1,1,3
66,1021,10,137,0,0,4
70,1228,14,129,0,1,4
29,7569,9,131,0,1,4
72,1273,14,95,0,1,4
25,3761,8,97,0,1,4
31,5059,4,111,0,1,2
35,5517,8,125,0,1,4
61,12484,9,127,0,1,4
63,4791,12,131,0,1,4
37,3588,12,65,1,1,4
40,15079,6,50,1,1,3
22,1244,14,34,1,1,3
18,3115,8,74,0,1,4
62,2424,8,60,0,1,4
63,4786,8,124,0,1,4
19,4644,9,147,1,1,4
33,788,9,67,0,1,4
22,725,11,139,0,1,4
39,1178,6,122,1,1,3
18,3067,10,51,1,1,4
29,896,12,138,1,1,4
36,625,12,60,1,1,4
71,1222,8,129,0,1,4
39,2019,10,101,0,1,4
72,1313,6,137,0,0,1
59,4941,14,126,0,1,4
61,5163,10,95,0,1,4
68,13917,6,49,0,1,2
65,4645,7,115,0,0,1
34,1207,7,146,0,0,1
30,3882,13,88,0,1,4
56,2982,7,82,0,1,2
45,6646,8,85,0,0,4
20,5279,13,146,0,0,4
22,4299,12,79,0,1,4
53,10813,12,57,1,1,4
32,12394,9,143,1,1,4
34,1371,7,63,1,1,3
61,1004,7,118,0,1,2
72,698,13,129,0,1,4
63,5440,15,87,1,1,4
46,1048,6,55,1,1,3
21,1916,10,64,0,1,4
49,6000,12,64,0,1,4
66,11360,6,145,1,1,3
60,1953,8,118,1,0,4
55,16448,9,138,0,1,4
21,2325,12,130,0,1,4
30,16382,8,64,0,1,4
37,1019,11,34,0,0,3
64,3275,9,54,0,1,4
35,2229,9,148,0,1,4
66,6732,10,136,1,1,4
68,1854,8,39,1,1,3
59,6205,10,135,0,1,4
54,5223,11,107,0,1,4
29,14596,9,95,0,1,4
42,875,10,20,0,1,3
47,5118,6,21,1,0,1
32,15317,12,59,1,1,4
72,6071,7,78,1,0,3
53,11124,9,121,1,1,4
25,1037,17,28,1,1,3
45,682,7,56,1,1,3
69,6323,13,84,0,1,4
39,6411,5,127,0,1,2
66,886,11,144,0,1,4
55,2394,12,119,0,0,4
33,2170,14,125,0,1,4
75,2999,15,88,1,1,4
22,2282,10,58,0,1,4
63,3151,5,148,1,1,3
51,13287,13,104,1,1,4
66,6612,7,59,0,1,2
55,1798,12,133,0,1,4
28,21145,8,49,0,1,3
19,2545,10,26,1,1,3
42,3300,9,92,1,1,4
42,3005,11,22,1,1,3
18,2316,11,105,0,0,4
48,2705,6,66,0,0,1
22,539,10,40,0,1,3
57,1767,18,64,0,0,4
21,33991,9,94,0,1,4
68,4055,6,44,0,1,2
22,2559,13,97,0,1,4
22,8190,14,46,0,1,3
73,1906,15,129,0,1,4
33,5757,7,129,0,1,2
71,13021,11,116,0,1,4
35,3843,7,110,1,1,3
60,540,11,148,1,1,4
34,1919,9,97,0,1,4
52,5028,10,137,0,0,4
35,5043,13,87,0,1,4
21,6249,5,37,0,1,2
68,641,10,149,1,1,4
48,4515,10,56,0,1,4
48,2285,7,136,1,1,3
26,2466,10,71,0,1,4
48,1504,19,73,0,1,4
22,7472,6,51,0,1,2
53,4371,11,111,1,1,4
33,5634,8,76,1,1,4
59,8279,13,99,1,1,4
58,1274,12,25,1,1,3
33,7749,8,89,1,1,4
37,8058,11,31,0,1,3
71,2378,7,45,0,1,2
47,8075,9,129,0,1,4
43,2606,16,67,1,0,4
66,559,12,74,0,1,4
48,4220,18,71,0,1,4
67,1233,5,145,0,1,2
32,2894,10,87,0,1,4
69,13080,14,99,0,1,4
58,2664,10,79,0,1,4
55,13451,4,124,1,1,3
55,1894,9,146,0,1,4
60,4791,8,108,0,1,4
74,4055,17,83,0,1,4
37,2563,12,147,0,1,4
52,2551,9,135,0,1,4
40,1090,6,27,0,0,1
61,5071,11,127,0,0,4
64,8714,14,62,0,1,4
56,285,11,103,0,1,4
42,7025,11,64,0,1,4
71,1004,7,21,0,1,1
67,8245,19,143,0,1,4
39,1085,7,113,0,1,2
64,3574,17,76,0,1,4
25,505,5,25,1,1,1
71,1417,10,70,1,1,4
26,10090,13,143,0,1,4
32,5357,6,102,0,0,1
65,5080,12,66,1,1,4
37,2906,5,25,0,1,1
52,3580,9,94,0,0,4
54,13347,8,96,0,0,4
20,2622,12,146,1,1,4
51,3028,7,27,0,1,1
51,9019,15,27,1,1,3
53,2877,13,65,0,0,4
52,1995,6,107,0,1,2
26,2304,6,143,0,1,2
47,2501,13,111,0,1,4
72,1005,9,39,0,0,3
71,592,4,88,0,0,1
43,2882,10,125,0,1,4
29,4282,9,134,0,1,4
41,6966,5,85,0,1,2
58,1055,8,120,1,1,4
36,13157,5,132,0,1,2
61,481,7,28,0,1,1
33,6389,8,126,1,0,4
43,3084,17,111,1,1,4
40,2537,11,59,0,1,4
74,1029,15,63,0,0,4
50,2504,7,143,0,1,2
59,2213,10,22,1,0,3
74,8522,10,42,1,1,3
47,1493,11,62,1,1,4
40,1630,15,149,1,1,4
27,4522,11,126,0,1,4
53,2124,9,91,1,1,4
48,1100,15,92,0,1,4
60,468,12,137,0,1,4
39,16846,11,98,0,1,4
60,3672,3,20,1,1,1
60,14105,6,104,0,1,2
71,3755,15,44,0,1,3
55,7743,8,125,0,0,4
64,16792,7,109,0,1,2
19,8103,12,124,0,1,4
70,14853,7,21,0,0,1
40,13036,12,146,1,0,4
71,1248,11,115,1,1,4
52,2678,7,73,1,1,3
54,10830,11,70,0,1,4
49,1587,14,89,0,1,4
73,3027,7,96,1,1,3
60,2871,20,48,1,0,3
70,2847,13,52,0,0,4
29,4208,13,112,0,1,4
75,2924,17,77,0,1,4
52,1637,13,82,0,1,4
58,4631,13,127,0,1,4
20,2661,8,149,0,1,4
51,10363,6,104,0,1,2
55,2593,12,52,0,0,4
41,5476,11,52,1,1,4
55,2390,10,135,1,1,4
34,447,5,79,1,1,3
57,5419,6,145,0,1,2
18,17074,12,42,0,1,3
74,3480,10,122,1,1,4
25,5596,8,141,1,1,4
71,3540,8,130,1,1,4
32,2972,10,138,1,1,4
67,13434,9,62,0,1,4
62,6381,12,121,1,1,4
42,2331,13,45,0,0,3
25,1284,12,87,1,1,4
69,19306,11,38,0,1,3
49,3610,11,88,0,1,4
67,7448,4,108,0,0,1
30,987,10,129,0,0,4
63,326,8,28,0,1,3
32,1190,6,104,1,1,3
23,5612,10,33,1,0,3
50,1658,8,116,0,0,4
24,959,10,42,0,1,3
50,3037,18,42,0,1,3
64,2829,14,116,1,0,4
46,7722,9,47,1,1,3
55,2630,6,87,1,1,3
54,11435,10,62,0,1,4
61,7829,10,98,1,0,4
49,1278,13,43,0,1,3
75,17553,7,130,0,1,2
20,13636,7,61,1,1,3
71,2710,14,70,0,0,4
37,8859,9,91,0,0,4
31,21061,11,38,0,1,3
45,6265,18,130,0,1,4
55,3196,18,103,1,1,4
21,3125,15,81,0,1,4
32,1014,11,78,0,1,4
34,8877,8,26,0,0,3
54,5891,6,102,0,1,2
41,2031,4,118,0,1,2
55,872,7,122,0,1,2
59,735,7,39,0,0,1
58,1516,10,24,0,0,3
53,3153,7,64,0,0,1
75,6157,13,113,0,1,4
58,10198,9,36,1,1,3
25,6461,10,148,0,0,4
20,10381,9,147,0,1,4
47,3512,7,78,0,1,2
39,2877,8,100,0,1,4
69,3490,8,31,0,1,3
50,753,16,82,0,1,4
42,8780,8,30,0,1,3
69,1627,9,55,1,1,4
47,1845,9,61,0,1,4
54,2229,11,23,0,1,3
20,17363,9,111,0,1,4
21,1299,8,47,1,1,3
46,3228,15,28,0,1,3
